"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.913744837E1,3.677308661E0,-1.949106773E0,1.714750369E0,4.501331473E0
2.914744737E1,2.795246532E0,-1.446272831E0,4.592531812E-1,3.180569409E0
2.915744738E1,1.892982273E0,-9.156540906E-1,-9.019727755E-1,2.288090730E0
2.916744737E1,1.957566086E0,-7.792677855E-1,-2.532884012E0,3.294666096E0
2.917744637E1,3.433971519E0,-6.164178595E-1,-3.754714687E0,5.125428153E0
2.918744637E1,4.996122424E0,-6.191850543E-1,-3.863360631E0,6.345879354E0
2.919744638E1,5.848713124E0,-9.563369706E-1,-2.867346502E0,6.583593363E0
2.920744537E1,5.689651902E0,-1.667760244E0,-3.422106349E-1,5.938911610E0
2.921744537E1,5.419728055E0,-2.185482219E0,2.731921479E0,6.450827830E0
2.922744537E1,5.111254685E0,-2.498263818E0,5.050874582E0,7.607731633E0
2.923744538E1,2.597466802E0,-2.935108715E0,6.476098314E0,7.569778486E0
2.924744437E1,-1.197313738E0,-3.012420892E0,6.718398744E0,7.459565772E0
2.925744437E1,-3.532409980E0,-2.317943289E0,5.319574606E0,6.793280161E0
2.926744438E1,-4.149780643E0,-2.007536244E0,2.728452326E0,5.356802521E0
2.927744338E1,-4.040131316E0,-1.635227067E0,3.728184700E-2,4.358671650E0
2.928744337E1,-5.512506995E0,-6.978660652E-1,-1.124180419E0,5.669085643E0
2.929744337E1,-7.472358611E0,5.890523055E-1,-7.009934485E-1,7.528247980E0
2.930744296E1,-8.778790310E0,1.658467118E0,1.047891212E-1,8.934688201E0
2.931744196E1,-1.005025624E1,1.380934289E0,-1.230716103E-1,1.014543132E1
2.932744196E1,-1.244612362E1,1.922067493E-2,-4.751289564E-1,1.245520414E1
2.933744196E1,-1.461575404E1,-9.779710838E-1,1.675917256E-1,1.464939523E1
2.934744096E1,-1.460218850E1,-1.942629227E0,4.290926582E-1,1.473709055E1
2.935744096E1,-1.300436666E1,-3.237834272E0,2.933460385E-1,1.340459529E1
2.936744096E1,-1.045470230E1,-4.148964956E0,-3.546219349E-2,1.124793172E1
2.937744096E1,-8.457238473E0,-4.993534446E0,-3.918219209E-1,9.829231571E0
2.938743996E1,-8.386582473E0,-5.642781790E0,-3.027758431E-1,1.011273579E1
2.939743996E1,-9.818345146E0,-5.832337412E0,6.982505196E-1,1.144131176E1
2.940743996E1,-1.029916871E1,-5.410777722E0,1.870016749E0,1.178330829E1
2.941743896E1,-9.647098911E0,-4.632384972E0,2.738485563E0,1.104648411E1
2.942743896E1,-8.992239994E0,-4.018002529E0,3.086729355E0,1.032146417E1
2.943743896E1,-8.848096188E0,-3.461732930E0,2.799648609E0,9.905071093E0
2.944743796E1,-8.914310642E0,-2.743818224E0,2.022646034E0,9.543823639E0
2.945743796E1,-8.585047497E0,-1.959734672E0,8.544138622E-1,8.847238188E0
2.946743796E1,-7.870915355E0,-1.291866577E0,-5.953664213E-1,7.998417903E0
2.947743796E1,-7.601753401E0,-6.646462789E-1,-2.250467589E0,7.955690656E0
2.948743696E1,-7.991180887E0,-2.838840741E-1,-3.442216094E0,8.705654126E0
2.949743696E1,-8.371087351E0,1.399495983E-1,-3.779721474E0,9.185912244E0
2.950743696E1,-8.189371676E0,7.115000179E-1,-3.612786976E0,8.979101874E0
2.951743596E1,-8.015129912E0,9.597643161E-1,-3.177191044E0,8.675136771E0
2.952743596E1,-7.853856688E0,9.502779396E-1,-2.391738074E0,8.264774894E0
2.953743596E1,-7.639334625E0,9.489734258E-1,-1.305534736E0,7.807970608E0
2.954743596E1,-7.417755557E0,1.010630853E0,-3.597639763E-1,7.494925106E0
2.955743496E1,-7.962243016E0,8.382517196E-1,5.602410275E-1,8.025823933E0
2.956743496E1,-8.103281951E0,6.291337994E-1,1.366040554E0,8.241665761E0
2.957743496E1,-7.442985123E0,5.543772934E-1,1.464713488E0,7.605967876E0
2.958743396E1,-6.896893188E0,4.458909778E-1,1.044595721E0,6.989787882E0
2.959743396E1,-6.460995541E0,3.458011177E-1,5.474695390E-1,6.493363126E0
2.960743396E1,-5.800361913E0,1.778861873E-1,3.207969618E-1,5.811949115E0
2.961743396E1,-5.712579419E0,1.712596840E-1,2.815557128E-1,5.722077168E0
2.962743296E1,-6.216057431E0,1.340294386E-1,1.547962636E-1,6.219428893E0
2.963743296E1,-6.762957451E0,-5.519493833E-2,-4.388662791E-1,6.777406848E0
2.964743296E1,-6.792629147E0,-2.061584982E-1,-9.906458008E-1,6.867582629E0
2.965743196E1,-6.149196274E0,-1.351662835E-1,-1.038999935E0,6.237820582E0
2.966743196E1,-5.508013995E0,-3.372907877E-2,-1.111455708E0,5.619136020E0
2.967743196E1,-5.134728917E0,-5.985633865E-1,-9.552064115E-1,5.257008509E0
2.968743196E1,-4.564301747E0,-1.161713111E0,-1.072572309E-1,4.711043611E0
2.969743096E1,-3.797816852E0,-1.519036314E0,3.557948864E-1,4.105785451E0
2.970743096E1,-3.400712849E0,-1.941396488E0,5.745824933E-2,3.916269865E0
2.971743096E1,-3.179460933E0,-2.328274588E0,-1.015795845E0,4.069603860E0
2.972742996E1,-2.484819023E0,-2.519718422E0,-2.152914398E0,4.142263500E0
2.973742996E1,-1.769817984E0,-2.744928903E0,-2.528081110E0,4.130143396E0
2.974742996E1,-4.577046923E-1,-2.804605293E0,-2.237568632E0,3.616907217E0
2.975742996E1,8.777011295E-1,-2.848072910E0,-2.006175013E0,3.592578009E0
2.976742896E1,9.933043836E-1,-3.473497820E0,-1.117647910E0,3.781663332E0
2.977742896E1,1.143807037E0,-3.569723986E0,7.182222694E-1,3.816682736E0
2.978742896E1,8.147979529E-1,-3.178422760E0,2.856638496E0,4.350477036E0
2.979742796E1,2.039897659E-1,-2.661325998E0,4.492649090E0,5.225721360E0
2.980742796E1,6.963645002E-1,-2.098781314E0,5.225069568E0,5.673725276E0
2.981742796E1,1.099002308E0,-1.734372748E0,4.809016201E0,5.229004850E0
2.982742696E1,1.360117909E0,-1.836824591E0,3.455202760E0,4.142737189E0
2.983742696E1,2.638148512E0,-1.989564242E0,2.197672495E0,3.968369670E0
2.984742696E1,3.466175937E0,-2.172610013E0,1.271797471E0,4.283932621E0
2.985742696E1,3.432851193E0,-2.402322996E0,6.064340311E-1,4.233601933E0
2.986742596E1,3.164541762E0,-2.711032301E0,6.349351144E-1,4.215111304E0
2.987742596E1,2.920750877E0,-2.313707127E0,1.448136047E0,3.997639849E0
2.988742596E1,2.448363972E0,-1.686404822E0,2.169249764E0,3.680229871E0
2.989742496E1,1.816107759E0,-1.572731295E0,2.547690332E0,3.501779140E0
2.990742496E1,2.403951007E0,-1.677319418E0,2.725670806E0,4.002706861E0
2.991742496E1,3.453836850E0,-1.807064017E0,2.633856071E0,4.704430587E0
2.992742496E1,3.958953837E0,-2.008195372E0,2.132014695E0,4.924596510E0
2.993742396E1,4.057580869E0,-2.173467507E0,1.648410784E0,4.889292549E0
2.994742396E1,3.786724100E0,-2.415801705E0,1.517912625E0,4.741248361E0
2.995742396E1,4.476709287E0,-2.204320779E0,1.241144612E0,5.142022568E0
2.996742296E1,5.190114913E0,-1.944632922E0,5.264318419E-1,5.567406981E0
2.997742296E1,5.560134321E0,-1.926349702E0,-3.989368129E-1,5.897886691E0
2.998742296E1,5.731110415E0,-1.910875045E0,-7.847051114E-1,6.092030215E0
2.999742296E1,5.637857265E0,-1.599217282E0,-1.833341843E-1,5.863151191E0
3.000742196E1,5.296165863E0,-1.481397056E0,5.272978145E-1,5.524667689E0
3.001742196E1,5.056283256E0,-1.448510853E0,1.046707735E0,5.362814666E0
3.002742196E1,5.194914308E0,-1.316592552E0,1.116541032E0,5.474231863E0
3.003742096E1,5.416878707E0,-9.926000865E-1,6.701809609E-1,5.547699737E0
3.004742096E1,5.427762129E0,-5.281640795E-1,1.039155471E-1,5.454388826E0
3.005742096E1,5.339220666E0,-3.260905923E-1,-1.267752367E-1,5.350671393E0
3.006742096E1,5.850350929E0,-4.103415146E-1,-7.641960025E-2,5.865221745E0
3.007741996E1,6.271297247E0,-5.280389491E-1,-1.422726971E-1,6.295096172E0
3.008741996E1,6.075162338E0,-6.751924632E-1,-1.658445776E-2,6.112590068E0
3.009741996E1,6.100212395E0,-6.955539300E-1,3.747825497E-1,6.151166433E0
3.010741896E1,6.213912088E0,-7.567593674E-1,6.585555267E-1,6.294369194E0
3.011741896E1,6.397602952E0,-9.182791981E-1,5.786808068E-1,6.489023940E0
3.012741896E1,6.516593206E0,-1.278981799E0,4.485241252E-1,6.656046525E0
3.013741896E1,6.671529803E0,-1.612766304E0,6.054440975E-1,6.890347423E0
3.014741796E1,6.711196729E0,-1.882154545E0,7.514227599E-1,7.010513778E0
3.015741796E1,6.899031515E0,-2.034456241E0,7.223591745E-1,7.228931513E0
3.016741796E1,7.266544222E0,-2.118775283E0,7.873585778E-1,7.609980759E0
3.017741696E1,7.290643521E0,-2.295745796E0,1.132213324E0,7.726955333E0
3.018741696E1,7.389143377E0,-2.418403862E0,1.555833573E0,7.928980716E0
3.019741696E1,7.589981786E0,-2.696465133E0,2.092239010E0,8.322031711E0
3.020741696E1,7.806037574E0,-3.038361772E0,2.823895842E0,8.839697540E0
3.021741596E1,7.688519649E0,-3.127687932E0,3.438960364E0,8.984554222E0
3.022741596E1,7.677459056E0,-3.136553480E0,3.682127352E0,9.074106409E0
3.023741596E1,7.727950348E0,-3.144675263E0,3.577553408E0,9.077945113E0
3.024741496E1,7.560032347E0,-2.875408643E0,3.137742219E0,8.675683846E0
3.025741496E1,7.319220618E0,-2.828769204E0,2.407517955E0,8.207866249E0
3.026741496E1,7.258158145E0,-3.030576497E0,1.916962289E0,8.095677734E0
3.027741396E1,7.603656085E0,-3.189111763E0,1.685182169E0,8.415810040E0
3.028741396E1,7.747256684E0,-3.556936126E0,1.822994610E0,8.717516280E0
3.029741396E1,8.078040106E0,-3.936953103E0,2.488638132E0,9.324572453E0
3.030741425E1,8.423498284E0,-3.784248388E0,3.095027139E0,9.739355841E0
3.031741325E1,8.342946457E0,-3.919833333E0,2.959313849E0,9.681290585E0
3.032741325E1,7.664732006E0,-4.290345368E0,2.479487239E0,9.127049747E0
3.033741325E1,6.691726670E0,-4.323442656E0,2.022151360E0,8.219516917E0
3.034741225E1,6.292522055E0,-4.313258268E0,1.655761904E0,7.806508706E0
3.035741225E1,6.409852284E0,-3.832814485E0,1.040940042E0,7.540572216E0
3.036741225E1,6.186700315E0,-3.795234430E0,4.706306934E-2,7.258187108E0
3.037741225E1,4.713920301E0,-4.089178931E0,-3.905285168E-1,6.252594778E0
3.038741125E1,3.325446028E0,-4.015501090E0,3.497418487E-1,5.225433919E0
3.039741125E1,3.221265602E0,-3.466791941E0,1.109571151E0,4.860694043E0
3.040741125E1,3.647602467E0,-3.361213446E0,1.162487867E0,5.094520353E0
3.041741025E1,4.021568161E0,-3.397200427E0,4.480347133E-1,5.283437926E0
3.042741025E1,4.287662081E0,-2.972769461E0,-7.024692857E-1,5.264491190E0
3.043741025E1,4.464290971E0,-1.905806386E0,-1.562096525E0,5.099229100E0
3.044741025E1,4.040454960E0,-9.091408771E-1,-2.425162513E0,4.799294389E0
3.045740925E1,2.936314118E0,-3.975603783E-1,-3.053746381E0,4.255039579E0
3.046740925E1,1.528877178E0,-2.572453290E-2,-2.583454826E0,3.002060295E0
3.047740925E1,7.933546051E-2,-1.630747515E-1,-1.698931897E0,1.708583355E0
3.048740825E1,5.802575085E-1,-1.032505725E0,-1.791531912E0,2.147639039E0
3.049740825E1,2.008086029E0,-1.540700102E0,-2.220356183E0,3.366919643E0
3.050740825E1,1.803638280E0,-2.236255055E0,-2.182431142E0,3.607901524E0
3.051740825E1,-3.786011836E-1,-2.637655007E0,-4.454543370E-1,2.701664739E0
3.052740725E1,-3.986445690E0,-2.081807285E0,2.334666910E0,5.067182688E0
3.053740725E1,-7.400102813E0,-2.006442230E0,4.626237502E0,8.954853740E0
3.054740725E1,-9.211283124E0,-1.772136698E0,5.416331407E0,1.083165967E1
3.055740625E1,-1.044478776E1,-1.703721643E0,4.538942665E0,1.151513176E1
3.056740625E1,-1.117167736E1,-1.521687295E0,2.425747234E0,1.153282953E1
3.057740625E1,-1.171463460E1,-1.115982330E0,-6.144827235E-1,1.178370356E1
3.058740625E1,-1.270191124E1,-9.790113035E-1,-3.463292382E0,1.320194707E1
3.059740525E1,-1.364147927E1,-1.633921091E0,-4.884582108E0,1.458145388E1
3.060740525E1,-1.413085029E1,-2.884354883E0,-4.922618245E0,1.523917988E1
3.061740525E1,-1.404148262E1,-4.356818562E0,-3.650675179E0,1.514835078E1
3.062740425E1,-1.348099659E1,-6.306308620E0,-8.397016829E-1,1.490677351E1
3.063740425E1,-1.213382383E1,-7.849094131E0,3.821868204E0,1.494806463E1
3.064740425E1,-1.040841224E1,-8.656302252E0,8.375418969E0,1.591899045E1
3.065740425E1,-8.228611756E0,-8.499514427E0,1.104828240E1,1.618691882E1
3.066740325E1,-6.945437942E0,-7.837992023E0,1.140124490E1,1.548100812E1
3.067740325E1,-7.253783843E0,-6.868906660E0,9.805570734E0,1.399815974E1
3.068740325E1,-8.369636073E0,-5.424508739E0,7.339071330E0,1.238297505E1
3.069740225E1,-9.764781727E0,-3.632271068E0,4.539564809E0,1.136450632E1
3.070740225E1,-1.059399818E1,-1.890746444E0,1.752429242E0,1.090315220E1
3.071740225E1,-1.077219676E1,-1.136328886E-1,-1.088832246E0,1.082768170E1
3.072740225E1,-1.061900672E1,1.233587086E0,-3.982088930E0,1.140798287E1
3.073740125E1,-1.016977333E1,2.119738466E0,-6.425592989E0,1.221498367E1
3.074740125E1,-9.609658020E0,2.652664225E0,-7.666080959E0,1.257580821E1
3.075740125E1,-8.944949468E0,2.875452497E0,-7.654862491E0,1.211929321E1
3.076740025E1,-7.988747275E0,2.823914261E0,-6.405817705E0,1.062210315E1
3.077740025E1,-7.381804537E0,2.592989004E0,-4.638230141E0,9.095482892E0
3.078740025E1,-7.389776046E0,2.300553085E0,-2.926650133E0,8.274455601E0
3.079740025E1,-7.744351788E0,1.899647807E0,-1.503344872E0,8.114412622E0
3.080739925E1,-7.493413265E0,1.449126565E0,-6.618784994E-1,7.660893767E0
3.081739925E1,-7.047750183E0,8.246904185E-1,-4.472272128E-1,7.109916252E0
3.082739925E1,-6.768056223E0,1.174372333E-1,-8.218343461E-1,6.818782020E0
3.083739825E1,-6.483387453E0,-4.701272482E-1,-1.194490263E0,6.609246514E0
3.084739825E1,-6.163350044E0,-7.826503998E-1,-1.519394894E0,6.395935136E0
3.085739825E1,-5.852033173E0,-1.127700150E0,-2.069892122E0,6.308918551E0
3.086739825E1,-5.667551181E0,-1.498923792E0,-2.081657889E0,6.221029536E0
3.087739725E1,-5.532268245E0,-1.455442435E0,-1.601702056E0,5.940517999E0
3.088739725E1,-5.867432985E0,-1.400112280E0,-1.124857526E0,6.136154226E0
3.089739725E1,-6.445519130E0,-1.796645595E0,-7.884081531E-1,6.737524743E0
3.090739625E1,-6.294934031E0,-2.059035012E0,-5.460311240E-1,6.645597763E0
3.091739625E1,-5.745096955E0,-2.385301459E0,-2.004671109E-1,6.223824317E0
3.092739625E1,-5.007919766E0,-2.795274599E0,4.538942081E-1,5.753159169E0
3.093739625E1,-4.244221362E0,-2.900749598E0,1.368036793E0,5.319707499E0
3.094739525E1,-3.740285513E0,-2.845548374E0,1.686038201E0,4.992955646E0
3.095739525E1,-3.726358615E0,-2.910818211E0,1.302505293E0,4.904603065E0
3.096739525E1,-3.578853244E0,-2.694624722E0,7.307341415E-1,4.539070975E0
3.097739425E1,-3.120834410E0,-2.249364805E0,1.787230700E-1,3.851128585E0
3.098739425E1,-2.531487113E0,-1.731714604E0,-6.237885672E-1,3.129916077E0
3.099739425E1,-2.026368372E0,-1.787997270E0,-1.858228762E0,3.279651986E0
3.100739425E1,-1.622859183E0,-1.769668588E0,-1.970854906E0,3.106391460E0
3.101739325E1,-1.608766370E0,-1.501194851E0,-9.921000034E-1,2.413706202E0
3.102739325E1,-1.567582822E0,-1.315327653E0,3.110426366E-2,2.046550809E0
3.103739325E1,-1.448890045E0,-1.351245344E0,1.182107030E0,2.307059465E0
3.104739225E1,-7.860786954E-1,-1.208585562E0,2.373502947E0,2.777069501E0
3.105739225E1,-2.380742092E-1,-1.174270592E0,2.842166637E0,3.084396529E0
3.106739225E1,-4.369850837E-1,-1.804921744E0,2.409275628E0,3.041924969E0
3.107739225E1,-3.981320167E-1,-2.362397330E0,2.067944414E0,3.164778720E0
3.108739125E1,4.784412579E-1,-2.463840090E0,1.983412387E0,3.198959006E0
3.109739125E1,1.330599995E0,-2.558650353E0,1.999985735E0,3.509577028E0
3.110739125E1,2.526864889E0,-2.216911004E0,2.072815145E0,3.949215515E0
3.111739025E1,3.277900563E0,-1.402523087E0,1.618857787E0,3.915661329E0
3.112739025E1,3.189012652E0,-7.919463032E-1,4.756920433E-1,3.320130052E0
3.113739025E1,2.851138313E0,-7.542440414E-1,-1.513002133E-1,2.953094226E0
3.114739025E1,2.621607324E0,-7.918170798E-1,-4.414595193E-1,2.773929659E0
3.115738925E1,1.821254771E0,-1.474482723E0,-3.108105022E-1,2.363825588E0
3.116738925E1,1.400442209E0,-2.144396466E0,7.483699286E-1,2.668282619E0
3.117738925E1,2.213231789E0,-2.541565958E0,2.150733971E0,3.997950611E0
3.118738825E1,3.459559812E0,-2.885152735E0,3.109510692E0,5.473729729E0
3.119738825E1,4.822600745E0,-2.826422132E0,3.545947453E0,6.619658855E0
3.120738825E1,5.869031029E0,-2.362068717E0,3.779282933E0,7.369387582E0
3.121738825E1,6.193445079E0,-1.869348412E0,3.404374668E0,7.310471415E0
3.122738725E1,5.697235740E0,-1.869150776E0,2.513982303E0,6.501717214E0
3.123738725E1,4.940425356E0,-1.899159272E0,2.388553095E0,5.806874764E0
3.124738725E1,4.424667022E0,-1.925895081E0,2.682068703E0,5.520891472E0
3.125738625E1,4.612838023E0,-2.038605132E0,2.816901403E0,5.776600992E0
3.126738625E1,5.129615527E0,-2.154768842E0,2.501824772E0,6.100418953E0
3.127738625E1,5.905045785E0,-1.982325682E0,2.038801891E0,6.554074609E0
3.128738625E1,6.736989967E0,-1.601085759E0,1.673270221E0,7.123927474E0
3.129738525E1,7.493857654E0,-1.411987682E0,1.127142618E0,7.708570700E0
3.130738496E1,8.040116234E0,-1.481454943E0,7.198062801E-1,8.207088332E0
3.131738496E1,8.208201465E0,-1.560902816E0,7.257757026E-1,8.386759759E0
3.132738396E1,8.173622201E0,-1.662318679E0,9.054179549E-1,8.389945468E0
3.133738396E1,8.038529885E0,-1.826840031E0,1.131826238E0,8.320837569E0
3.134738396E1,7.605606131E0,-2.009530145E0,1.393953992E0,7.989152881E0
3.135738396E1,7.445780677E0,-2.222065617E0,2.086656674E0,8.045580251E0
3.136738296E1,7.611011297E0,-2.639368241E0,2.938165639E0,8.574763845E0
3.137738296E1,8.242407092E0,-2.808535207E0,3.284105628E0,9.306475942E0
3.138738296E1,8.687933350E0,-3.015881859E0,2.859403644E0,9.630779744E0
3.139738196E1,8.656877618E0,-2.836174995E0,2.079931791E0,9.344064156E0
3.140738196E1,8.540044402E0,-2.322654975E0,1.194690238E0,8.930530179E0
3.141738196E1,8.411450096E0,-2.068708353E0,3.149561781E-1,8.667828123E0
3.142738196E1,8.425438390E0,-1.999440482E0,-3.159238923E-1,8.665193721E0
3.143738096E1,8.485240204E0,-2.053667852E0,-7.126405174E-1,8.759264208E0
3.144738096E1,8.443204570E0,-2.347008921E0,-5.226668197E-1,8.778914221E0
3.145738096E1,8.268841769E0,-2.586277862E0,-1.521650165E-1,8.665202339E0
3.146737996E1,8.345926198E0,-2.655819383E0,4.593981922E-2,8.758422869E0
3.147737996E1,8.771792947E0,-2.928617136E0,1.512505120E-1,9.249001381E0
3.148737996E1,9.387531652E0,-3.149300995E0,4.193669844E-1,9.910586055E0
3.149737996E1,1.002283514E1,-3.189580125E0,5.954576379E-1,1.053495209E1
3.150737896E1,1.022976927E1,-3.271437928E0,7.230818903E-1,1.076444764E1
3.151737896E1,1.000483858E1,-3.288493671E0,9.356948376E-1,1.057291400E1
3.152737896E1,9.330079250E0,-3.339595997E0,9.943710619E-1,9.959520774E0
3.153737796E1,8.503408087E0,-3.275458181E0,9.870012313E-1,9.165737659E0
3.154737796E1,7.860160571E0,-3.571031131E0,1.007940111E0,8.691969329E0
3.155737796E1,7.220286314E0,-3.968942927E0,1.632240894E0,8.399360258E0
3.156737796E1,6.777015912E0,-4.097794803E0,2.794780217E0,8.398253591E0
3.157737696E1,6.226199427E0,-4.238502200E0,4.148549219E0,8.598890674E0
3.158737696E1,5.943754352E0,-4.388335347E0,5.255971518E0,9.067024844E0
3.159737696E1,5.832235671E0,-4.593390768E0,6.314647919E0,9.746229528E0
3.160737596E1,5.460543959E0,-4.431545686E0,6.925383162E0,9.870008583E0
3.161737596E1,4.161257266E0,-4.151719580E0,6.602077160E0,8.839697977E0
3.162737596E1,2.868733754E0,-3.869788476E0,4.924698100E0,6.888943865E0
3.163737596E1,1.711624009E0,-3.148576817E0,2.787430851E0,4.540150160E0
3.164737496E1,8.886606389E-1,-2.405040197E0,6.691384023E-1,2.649845709E0
3.165737496E1,5.536786243E-1,-1.950461572E0,-1.075622801E0,2.295174236E0
3.166737496E1,9.268221994E-1,-1.331776163E0,-2.179099399E0,2.716818236E0
3.167737396E1,1.432595024E0,-7.007095662E-1,-2.803598987E0,3.225444106E0
3.168737396E1,1.606676136E0,-3.994431818E-1,-3.030905403E0,3.453599662E0
3.169737396E1,1.413722113E0,-4.622896403E-1,-2.691804902E0,3.075408193E0
3.170737396E1,3.396832491E-1,-5.097292703E-1,-1.618370714E0,1.730413940E0
3.171737296E1,-8.096212667E-1,-8.487850401E-1,-1.760538161E-2,1.173129400E0
3.172737296E1,-1.221293461E0,-9.491106892E-1,2.555543727E0,2.987167983E0
3.173737296E1,-1.294654968E0,-1.444721273E0,4.410188731E0,4.817999137E0
3.174737196E1,-1.454178998E0,-2.144077501E0,2.810572962E0,3.822437084E0
3.175737196E1,-1.789383937E0,-2.369426561E0,-1.049488671E0,3.149206816E0
3.176737196E1,-2.668706938E0,-2.404411621E0,-4.969584251E0,6.131880592E0
3.177737196E1,-3.197161624E0,-3.123954484E0,-8.888729659E0,9.949394405E0
3.178737096E1,-3.688167233E0,-4.408206232E0,-9.938065717E0,1.148041854E1
3.179737096E1,-4.670470519E0,-5.429891101E0,-6.757531820E0,9.846890297E0
3.180737096E1,-7.122574663E0,-5.953302855E0,-1.568862923E0,9.414574636E0
3.181736996E1,-1.045344047E1,-6.294299608E0,3.424993705E0,1.267372113E1
3.182736996E1,-1.283315784E1,-6.187311350E0,7.322783911E0,1.601861187E1
3.183736996E1,-1.373316011E1,-6.022110550E0,9.186322530E0,1.758561980E1
3.184736996E1,-1.318933864E1,-5.522554266E0,8.840232852E0,1.681091837E1
3.185736896E1,-1.226742102E1,-4.855143131E0,6.307300892E0,1.462340856E1
3.186736896E1,-1.198909472E1,-4.559572227E0,2.795048019E0,1.312784767E1
3.187736896E1,-1.209824820E1,-3.976138219E0,-6.028619671E-1,1.274914614E1
3.188736796E1,-1.219646272E1,-3.108573968E0,-3.835058938E0,1.315768262E1
3.189736796E1,-1.214052708E1,-2.678208956E0,-6.567141216E0,1.406031809E1
3.190736796E1,-1.116957353E1,-2.627962078E0,-7.821982931E0,1.388700740E1
3.191736796E1,-9.352119160E0,-2.537662942E0,-6.704233280E0,1.178340400E1
3.192736696E1,-8.115649981E0,-2.405217660E0,-3.420572625E0,9.129576315E0
3.193736696E1,-7.919267151E0,-2.166538849E0,-1.763894463E-1,8.212173648E0
3.194736696E1,-8.185406095E0,-1.704755285E0,2.752222427E0,8.802374214E0
3.195736596E1,-8.992485577E0,-1.122614388E0,4.834615311E0,1.027124944E1
3.196736596E1,-9.921254972E0,-5.808625491E-1,5.316853897E0,1.127109741E1
3.197736596E1,-1.056859554E1,-1.431655669E-1,4.502284716E0,1.148852800E1
3.198736596E1,-1.068033115E1,2.369601685E-1,3.060426825E0,1.111268806E1
3.199736496E1,-9.922374129E0,8.826411496E-1,9.036836708E-1,1.000246009E1
3.200736496E1,-8.815961645E0,1.371155698E0,-1.566570230E0,9.058443020E0
3.201736496E1,-8.111737610E0,1.729827122E0,-3.203101226E0,8.891144267E0
3.202736396E1,-7.982665586E0,2.019805749E0,-3.949030527E0,9.132218089E0
3.203736396E1,-8.091355970E0,2.072240071E0,-4.052492330E0,9.283690776E0
3.204736396E1,-8.247964286E0,1.751277925E0,-3.495678940E0,9.127741259E0
3.205736396E1,-7.814131290E0,1.311945038E0,-2.382079058E0,8.273823073E0
3.206736296E1,-7.544486940E0,8.138385710E-1,-1.083627639E0,7.665237457E0
3.207736296E1,-7.841374052E0,3.844602764E-1,1.954215485E-1,7.853225217E0
3.208736296E1,-7.822592795E0,2.305381715E-1,9.801032710E-1,7.887122943E0
3.209736296E1,-7.425948091E0,3.442811340E-2,8.856110966E-1,7.478649434E0
3.210736196E1,-6.546532704E0,-3.243389127E-1,4.722825319E-1,6.571555141E0
3.211736196E1,-5.591790562E0,-5.327161369E-1,1.662556368E-1,5.619568409E0
3.212736196E1,-4.995751711E0,-6.903830910E-1,-1.411161178E-1,5.045203437E0
3.213736096E1,-4.546136495E0,-8.490203905E-1,-8.094294780E-1,4.695036606E0
3.214736096E1,-4.390499986E0,-1.061587729E0,-1.346505007E0,4.713441882E0
3.215736096E1,-3.653711638E0,-1.051057771E0,-1.473546292E0,4.077458748E0
3.216735996E1,-3.002642009E0,-1.280343177E0,-1.576132767E0,3.624821676E0
3.217735996E1,-2.909636489E0,-1.728194872E0,-1.018437617E0,3.534099206E0
3.218735996E1,-3.065200785E0,-1.866940529E0,4.586439013E-2,3.589293291E0
3.219735996E1,-3.202918208E0,-2.136321169E0,9.013149637E-1,3.954101902E0
3.220735896E1,-2.976050626E0,-2.282778426E0,1.304761149E0,3.971190795E0
3.221735896E1,-2.285905225E0,-2.222517899E0,9.654665208E-1,3.331227118E0
3.222735896E1,-1.513924824E0,-2.620117453E0,-1.881978983E-1,3.031897474E0
3.223735896E1,-5.692382113E-1,-3.179707686E0,-9.037848276E-1,3.354310678E0
3.224735796E1,2.263843095E-1,-3.371789305E0,-7.611016560E-1,3.464027815E0
3.225735796E1,2.875124176E-1,-3.647256312E0,3.807063639E-2,3.658769106E0
3.226735796E1,2.107947190E-1,-3.839552231E0,1.085630311E0,3.995646246E0
3.227735696E1,3.589781106E-1,-3.763483756E0,2.127275527E0,4.337969160E0
3.228735696E1,-2.956651173E-1,-3.715219084E0,3.113335356E0,4.856246261E0
3.229735696E1,-7.667903390E-1,-3.232351045E0,4.052233298E0,5.239909866E0
3.230735746E1,1.048663409E-2,-2.278446078E0,4.366122944E0,4.924881325E0
3.231735646E1,1.028793547E0,-1.922200225E0,3.692600884E0,4.288189730E0
3.232735646E1,1.770988451E0,-1.964003724E0,2.449848872E0,3.604923053E0
3.233735646E1,2.342487561E0,-1.862094356E0,1.596063001E0,3.391468778E0
3.234735546E1,2.583842789E0,-1.832785627E0,1.385726960E0,3.457685052E0
3.235735546E1,2.678892496E0,-1.787125889E0,1.648756939E0,3.617828546E0
3.236735546E1,2.741830463E0,-1.726307683E0,1.669177755E0,3.644712181E0
3.237735546E1,2.273815522E0,-1.376217048E0,1.872221734E0,3.251065150E0
3.238735446E1,1.646541429E0,-7.494155569E-1,2.099388986E0,2.771309522E0
3.239735446E1,1.708107640E0,-4.805373386E-2,2.248424572E0,2.824066913E0
3.240735446E1,2.065113485E0,3.375923578E-1,2.174287725E0,3.017646337E0
